GeneID	RNA.WT1	RNA.WT2	RNA.KO1	RNA.KO2	RPF.WT1	RPF.WT2	RPF.KO1	RPF.KO2
ENSMUSG00000017754	19	21	28	14	1	2	2	2
ENSMUSG00000017756	122	148	68	103	17	47	12	15
ENSMUSG00000017760	91	108	63	64	2	6	8	7
ENSMUSG00000017764	101	67	99	195	13	13	21	12
ENSMUSG00000017765	44	91	51	87	10	11	21	18
ENSMUSG00000017767	274	233	303	233	26	23	15	23
ENSMUSG00000017774	127	155	185	96	9	24	9	16
ENSMUSG00000017776	56	72	25	73	10	15	9	10
ENSMUSG00000017778	39	26	34	53	3	0	2	2
ENSMUSG00000017781	194	233	143	300	35	24	14	16
ENSMUSG00000017801	615	608	590	458	57	49	95	79
ENSMUSG00000017802	58	64	70	51	6	4	7	13
ENSMUSG00000017817	359	340	478	112	8	37	21	21
ENSMUSG00000017830	122	80	190	236	9	6	19	30
ENSMUSG00000017831	20	36	56	92	3	7	12	11
ENSMUSG00000017832	333	356	376	361	109	87	61	97
ENSMUSG00000017837	44	34	16	16	0	3	0	1
ENSMUSG00000017843	226	197	275	200	16	13	22	17
ENSMUSG00000017858	104	103	98	108	10	15	28	17
ENSMUSG00000017861	87	103	73	120	12	20	16	29
ENSMUSG00000017868	71	87	19	44	26	27	4	5
ENSMUSG00000017897	364	608	594	669	128	78	95	39
ENSMUSG00000017922	1264	1503	1440	1032	132	204	258	134
ENSMUSG00000017929	213	193	121	145	28	20	49	60
ENSMUSG00000017943	68	35	32	35	20	11	8	19
ENSMUSG00000017950	377	214	186	87	21	16	7	8
ENSMUSG00000017969	67	77	65	40	1	1	4	2
ENSMUSG00000017978	39	52	57	44	18	10	15	5
ENSMUSG00000017999	1590	1387	1028	2120	189	292	160	431
ENSMUSG00000018001	374	319	285	421	49	39	17	47
ENSMUSG00000018008	376	391	347	622	33	43	95	83
ENSMUSG00000018012	254	232	347	191	0	14	22	9
ENSMUSG00000018040	677	680	710	771	69	56	39	44
ENSMUSG00000018042	1080	877	691	1021	133	98	136	115
ENSMUSG00000018068	601	480	593	426	123	86	73	74
ENSMUSG00000018076	95	172	140	94	14	11	19	20
ENSMUSG00000018102	52	50	28	34	14	9	16	46
ENSMUSG00000018126	195	284	293	393	33	40	15	32
ENSMUSG00000018143	153	248	154	123	26	23	15	23
ENSMUSG00000018160	77	70	116	75	13	17	60	43
ENSMUSG00000018166	294	374	389	613	16	24	37	20
ENSMUSG00000018167	362	601	690	628	48	61	62	40
ENSMUSG00000018168	68	57	29	41	7	10	2	9
ENSMUSG00000018169	309	309	320	254	18	14	22	15
ENSMUSG00000018171	327	294	574	1006	17	22	62	105
ENSMUSG00000018189	145	142	110	123	15	13	20	26
ENSMUSG00000018196	18	12	8	8	0	0	0	0
ENSMUSG00000018199	111	125	66	47	5	7	5	7
ENSMUSG00000018209	215	172	219	315	18	33	27	30
ENSMUSG00000018211	81	110	141	84	23	16	24	26
ENSMUSG00000018217	38	32	63	27	8	4	15	8
ENSMUSG00000018238	204	289	178	369	14	36	19	31
ENSMUSG00000018239	987	1098	535	1198	103	171	108	104
ENSMUSG00000018259	248	345	426	464	53	67	149	199
ENSMUSG00000018263	243	392	419	580	22	23	37	24
ENSMUSG00000018286	137	124	25	25	27	9	5	0
ENSMUSG00000018287	613	551	192	200	39	110	82	42
ENSMUSG00000018293	14	8	9	17	2	1	1	0
ENSMUSG00000018322	97	121	139	79	15	20	13	12
ENSMUSG00000018326	117	94	216	119	12	8	38	22
ENSMUSG00000018334	270	389	822	936	90	42	144	158
ENSMUSG00000018339	137	125	125	100	38	17	18	8
ENSMUSG00000018340	261	227	345	248	65	38	42	40
ENSMUSG00000018341	89	99	108	136	64	44	42	23
ENSMUSG00000018347	14	36	39	41	3	1	6	1
ENSMUSG00000018362	115	71	32	50	15	7	4	7
ENSMUSG00000018363	179	156	190	99	21	30	21	19
ENSMUSG00000018372	373	386	181	169	26	18	14	11
ENSMUSG00000018377	156	225	145	145	22	25	21	17
ENSMUSG00000018378	275	793	511	742	54	159	83	82
ENSMUSG00000018379	45	48	85	50	4	6	6	9
ENSMUSG00000018381	62	25	36	29	4	1	2	3
ENSMUSG00000018387	101	100	101	108	25	30	23	22
ENSMUSG00000018395	65	75	81	72	7	4	8	4
ENSMUSG00000018398	118	49	191	147	7	6	8	3
ENSMUSG00000018401	78	113	137	57	9	6	13	13
ENSMUSG00000018405	55	45	41	48	9	9	13	7
ENSMUSG00000018411	175	168	194	147	19	22	0	3
ENSMUSG00000018412	635	514	406	390	21	27	41	25
ENSMUSG00000018415	138	99	199	151	22	24	33	25
ENSMUSG00000018417	43	39	24	49	8	8	27	10
ENSMUSG00000018425	28	65	30	18	4	1	1	0
ENSMUSG00000018427	21	35	32	17	0	0	1	0
ENSMUSG00000018428	112	85	48	124	12	22	18	18
ENSMUSG00000018433	22	37	18	36	1	0	2	3
ENSMUSG00000018442	101	113	113	62	10	8	1	5
ENSMUSG00000018446	153	283	364	226	50	22	27	21
ENSMUSG00000018449	141	66	82	75	10	3	8	10
ENSMUSG00000018451	365	341	204	242	29	18	24	37
ENSMUSG00000018459	51	72	45	26	3	11	19	5
ENSMUSG00000018470	201	227	195	112	20	22	22	12
ENSMUSG00000018474	812	1285	222	362	53	85	14	30
ENSMUSG00000018476	29	18	62	77	5	7	20	12
ENSMUSG00000018479	21	20	36	60	6	3	9	16
ENSMUSG00000018481	165	344	180	220	35	18	28	22
ENSMUSG00000018486	239	543	215	291	85	110	81	58
ENSMUSG00000018500	105	59	69	90	15	15	33	39
ENSMUSG00000018501	56	60	140	166	15	28	16	24
ENSMUSG00000018507	76	51	49	34	15	6	10	10
ENSMUSG00000018509	363	330	92	464	47	27	18	11
ENSMUSG00000018537	86	83	63	59	9	12	28	8
ENSMUSG00000018541	286	272	206	330	47	64	66	93
ENSMUSG00000018543	82	90	154	144	20	12	21	9
ENSMUSG00000018547	292	341	878	427	81	105	252	331
ENSMUSG00000018548	28	78	21	42	1	9	4	3
ENSMUSG00000018554	250	127	93	115	26	16	7	15
ENSMUSG00000018559	22	15	14	36	3	1	2	2
ENSMUSG00000018565	78	117	182	252	14	14	44	27
ENSMUSG00000018566	125	160	43	53	14	26	7	5
ENSMUSG00000018567	146	86	60	111	12	15	14	14
ENSMUSG00000018569	1156	573	689	1035	121	134	147	93
ENSMUSG00000018570	55	60	81	48	11	5	5	6
ENSMUSG00000018572	229	138	393	468	18	13	65	32
ENSMUSG00000018574	74	62	73	45	4	4	5	2
ENSMUSG00000018581	78	77	146	157	27	20	16	20
ENSMUSG00000018583	402	398	619	298	32	32	17	34
ENSMUSG00000018585	67	69	84	91	8	20	9	19
ENSMUSG00000018589	159	264	172	305	13	22	25	14
ENSMUSG00000018593	15	17	7	12	1	3	0	1
ENSMUSG00000018595	94	73	29	51	5	4	4	10
ENSMUSG00000018599	293	194	108	227	6	17	17	12
ENSMUSG00000018604	67	86	77	102	7	2	3	4
ENSMUSG00000018620	52	25	32	34	3	5	3	4
ENSMUSG00000018623	90	72	61	54	14	4	15	8
ENSMUSG00000018634	33	41	46	69	3	11	8	4
ENSMUSG00000018648	148	168	203	144	14	11	15	7
ENSMUSG00000018651	41	51	40	19	8	6	10	15
ENSMUSG00000018654	219	215	193	269	59	36	62	46
ENSMUSG00000018656	49	73	29	22	6	7	1	1
ENSMUSG00000018659	1005	887	1069	735	82	59	153	95
ENSMUSG00000018661	283	344	484	232	17	31	31	14
ENSMUSG00000018666	24	21	30	28	3	0	3	5
ENSMUSG00000018669	123	165	156	188	32	18	6	21
ENSMUSG00000018672	123	100	104	59	3	11	6	12
ENSMUSG00000018677	76	102	78	48	11	8	15	9
ENSMUSG00000018678	159	193	160	308	25	42	29	27
ENSMUSG00000018697	141	128	150	108	51	39	33	32
ENSMUSG00000018698	47	35	34	58	2	5	3	3
ENSMUSG00000018707	811	371	708	558	101	139	112	115
ENSMUSG00000018727	127	114	28	85	38	18	19	17
ENSMUSG00000018733	89	106	77	89	18	28	27	19
ENSMUSG00000018736	269	149	306	184	22	16	14	43
ENSMUSG00000018740	119	105	137	87	6	12	8	4
ENSMUSG00000018750	53	76	56	119	4	13	13	5
ENSMUSG00000018752	28	36	18	44	7	2	7	2
ENSMUSG00000018761	111	111	123	145	15	20	12	22
ENSMUSG00000018765	82	81	117	102	12	6	15	26
ENSMUSG00000018770	127	81	53	79	22	20	22	16
ENSMUSG00000018774	62	50	73	90	12	9	9	6
ENSMUSG00000018776	85	83	67	67	7	12	12	14
ENSMUSG00000018796	256	250	324	321	10	9	33	35
ENSMUSG00000018800	489	935	398	514	25	29	24	50
ENSMUSG00000018809	34	45	51	29	1	1	2	0
ENSMUSG00000018819	199	172	319	169	33	17	14	25
ENSMUSG00000018820	69	71	26	57	3	9	7	2
ENSMUSG00000018821	266	323	244	224	84	72	59	65
ENSMUSG00000018822	519	450	674	496	28	22	38	34
ENSMUSG00000018830	92	85	121	76	4	12	8	7
ENSMUSG00000018841	4	8	10	19	1	2	0	3
ENSMUSG00000018844	598	579	332	259	58	51	80	31
ENSMUSG00000018845	198	208	198	377	23	16	49	43
ENSMUSG00000018846	197	136	273	194	11	27	15	35
ENSMUSG00000018848	1216	847	652	711	77	115	64	58
ENSMUSG00000018849	316	295	439	201	12	13	7	6
ENSMUSG00000018858	163	227	128	131	19	18	9	4
ENSMUSG00000018861	46	62	135	122	1	7	10	3
ENSMUSG00000018862	49	49	52	35	26	18	19	25
ENSMUSG00000018865	105	58	54	67	3	5	7	2
ENSMUSG00000018868	45	37	29	18	6	4	7	5
ENSMUSG00000018882	50	53	164	127	39	27	75	90
ENSMUSG00000018893	660	684	1369	716	37	51	40	36
ENSMUSG00000018899	166	135	281	142	14	6	21	17
ENSMUSG00000018900	24	24	17	20	3	3	1	0
ENSMUSG00000018906	36	39	46	15	5	2	2	8
ENSMUSG00000018907	16	38	27	17	1	7	5	5
ENSMUSG00000018909	209	108	43	24	35	22	14	16
ENSMUSG00000018914	428	684	463	727	82	187	139	105
ENSMUSG00000018916	740	711	747	907	36	56	34	48
ENSMUSG00000018919	392	350	382	302	39	59	64	31
ENSMUSG00000018920	63	36	85	137	8	0	5	12
ENSMUSG00000018921	247	229	252	243	51	50	98	78
ENSMUSG00000018923	24	47	36	53	1	3	1	7
ENSMUSG00000018924	112	76	104	53	9	4	15	12
ENSMUSG00000018925	297	561	235	229	19	27	20	16
ENSMUSG00000018927	55	52	99	82	6	11	5	20
ENSMUSG00000018930	49	33	42	40	4	7	16	1
ENSMUSG00000018931	724	517	531	638	43	29	33	23
ENSMUSG00000018932	85	47	68	61	7	7	17	13
ENSMUSG00000018965	189	105	95	197	16	25	35	38
ENSMUSG00000018973	211	124	178	88	39	30	17	21
ENSMUSG00000018974	138	145	61	78	13	8	5	5
ENSMUSG00000018983	179	144	143	137	12	21	9	18
ENSMUSG00000018986	353	168	293	297	45	34	22	48
ENSMUSG00000018995	116	100	76	93	21	15	5	11
ENSMUSG00000018999	780	449	345	239	28	71	13	11
ENSMUSG00000019027	54	66	75	33	9	5	5	19
ENSMUSG00000019039	49	44	13	29	1	0	2	0
ENSMUSG00000019054	90	79	124	44	4	14	11	6
ENSMUSG00000019055	106	71	164	93	10	2	1	4
ENSMUSG00000019066	131	159	159	183	41	13	38	53
ENSMUSG00000019080	182	119	589	300	41	42	52	77
ENSMUSG00000019082	84	20	33	81	6	5	4	6
ENSMUSG00000019087	111	43	76	107	6	12	8	5
ENSMUSG00000019088	121	79	151	196	22	9	26	17
ENSMUSG00000019102	604	337	267	361	94	86	107	103
ENSMUSG00000019122	191	239	612	554	5	21	46	26
ENSMUSG00000019124	157	135	226	377	13	53	55	41
ENSMUSG00000019132	478	465	313	285	34	32	14	32
ENSMUSG00000019139	118	137	131	100	5	6	1	4
ENSMUSG00000019143	48	59	57	53	3	11	4	6
ENSMUSG00000019146	43	70	67	38	4	13	4	7
ENSMUSG00000019158	45	57	27	40	12	10	3	9
ENSMUSG00000019173	93	131	74	79	22	33	35	17
ENSMUSG00000019178	41	37	50	48	8	5	2	4
ENSMUSG00000019179	67	37	45	45	3	0	5	3
ENSMUSG00000019188	42	52	49	85	8	6	10	3
ENSMUSG00000019189	59	18	71	37	5	4	8	9
ENSMUSG00000019194	157	95	44	98	3	6	5	7
ENSMUSG00000019210	375	399	237	270	55	64	56	74
ENSMUSG00000019214	51	75	61	68	8	9	7	7
ENSMUSG00000019230	499	516	689	338	89	57	41	60
ENSMUSG00000019232	61	83	93	49	10	7	23	17
ENSMUSG00000019235	112	124	182	170	15	17	15	15
ENSMUSG00000019254	203	298	194	386	22	20	9	23
ENSMUSG00000019256	97	222	96	55	28	11	12	15
ENSMUSG00000019261	138	65	94	68	32	12	16	13
ENSMUSG00000019278	30	52	52	29	5	7	3	2
ENSMUSG00000019295	63	161	145	93	10	27	6	15
ENSMUSG00000019297	76	216	107	94	16	7	15	8
ENSMUSG00000019301	107	101	139	115	17	47	39	49
ENSMUSG00000019302	320	378	439	671	21	11	15	38
ENSMUSG00000019303	2821	2033	1105	1959	111	147	154	106
ENSMUSG00000019312	82	103	99	120	16	7	4	3
ENSMUSG00000019320	123	73	207	168	22	19	26	14
ENSMUSG00000019326	365	385	369	312	34	22	28	11
ENSMUSG00000019338	305	220	275	223	56	67	82	53
ENSMUSG00000019359	161	184	127	83	18	12	9	5
ENSMUSG00000019362	121	128	69	70	6	30	3	6
ENSMUSG00000019368	25	41	16	19	2	1	2	0
ENSMUSG00000019370	324	385	335	865	185	121	102	70
ENSMUSG00000019373	25	38	29	28	3	6	20	10
ENSMUSG00000019428	22	19	20	22	4	0	6	2
ENSMUSG00000019429	58	28	39	39	11	6	7	5
ENSMUSG00000019432	61	49	49	33	7	10	8	7
ENSMUSG00000019433	380	377	234	273	35	24	19	32
ENSMUSG00000019437	364	217	410	363	9	14	6	19
ENSMUSG00000019461	81	171	201	208	22	17	32	27
ENSMUSG00000019464	63	41	23	56	9	10	14	4
ENSMUSG00000019467	124	143	126	58	12	17	11	27
ENSMUSG00000019470	91	120	200	364	17	37	61	29
ENSMUSG00000019471	88	97	163	160	4	6	8	8
ENSMUSG00000019478	901	807	375	1273	57	50	54	36
ENSMUSG00000019487	63	140	70	54	17	2	3	21
ENSMUSG00000019489	40	26	36	49	2	4	1	0
ENSMUSG00000019494	611	1017	859	2954	75	74	188	158
ENSMUSG00000019505	50	60	32	65	13	10	16	11
ENSMUSG00000019518	30	39	33	58	2	2	1	1
ENSMUSG00000019528	315	464	354	452	59	48	122	129
ENSMUSG00000019539	92	57	17	38	17	11	12	6
ENSMUSG00000019558	39	46	77	87	9	6	3	12
ENSMUSG00000019564	61	101	96	69	10	16	17	22
ENSMUSG00000019577	83	82	88	100	3	3	5	5
ENSMUSG00000019578	93	152	142	74	25	11	41	31
ENSMUSG00000019579	32	20	21	16	4	2	5	2
ENSMUSG00000019590	339	244	276	271	19	19	8	12
ENSMUSG00000019647	266	324	197	258	30	12	15	39
ENSMUSG00000019659	209	157	198	247	4	10	5	6
ENSMUSG00000019689	130	158	83	120	20	10	4	10
ENSMUSG00000019699	84	47	70	45	11	22	10	5
ENSMUSG00000019710	119	269	661	155	42	25	75	116
ENSMUSG00000019715	1063	870	415	551	98	170	34	48
ENSMUSG00000019718	24	28	53	79	7	6	11	10
ENSMUSG00000019726	34	7	18	33	2	0	0	2
ENSMUSG00000019731	173	189	175	194	17	6	11	10
ENSMUSG00000019732	1354	634	390	557	101	90	77	116
ENSMUSG00000019734	45	45	42	53	4	3	8	1
ENSMUSG00000019737	17	55	39	43	4	1	3	2
ENSMUSG00000019738	18	13	23	26	2	3	2	3
ENSMUSG00000019756	91	174	122	155	50	24	24	9
ENSMUSG00000019761	685	913	1733	1706	67	104	116	209
ENSMUSG00000019762	230	298	156	412	30	26	22	28
ENSMUSG00000019763	160	125	219	213	38	33	17	36
ENSMUSG00000019767	49	60	66	36	6	7	9	2
ENSMUSG00000019768	124	93	139	97	19	19	27	23
ENSMUSG00000019772	172	86	152	127	10	17	8	19
ENSMUSG00000019773	568	584	821	921	58	97	63	92
ENSMUSG00000019774	94	116	48	74	8	16	11	13
ENSMUSG00000019775	32	24	41	42	7	5	4	2
ENSMUSG00000019777	285	197	203	155	40	28	9	19
ENSMUSG00000019779	69	100	83	85	32	38	7	42
ENSMUSG00000019782	110	134	126	79	7	7	5	11
ENSMUSG00000019785	24	31	31	37	6	7	7	2
ENSMUSG00000019787	51	47	37	49	4	8	6	9
ENSMUSG00000019789	21	44	32	22	10	2	2	6
ENSMUSG00000019790	34	36	41	35	2	2	0	3
ENSMUSG00000019791	46	79	74	61	4	4	12	4
ENSMUSG00000019792	150	119	263	218	21	22	36	24
ENSMUSG00000019794	170	259	216	152	27	29	21	18
ENSMUSG00000019795	237	509	297	242	31	39	30	28
ENSMUSG00000019796	65	145	76	118	18	12	8	4
ENSMUSG00000019797	22	39	15	22	1	0	0	5
ENSMUSG00000019802	304	293	566	392	41	20	115	67
ENSMUSG00000019803	70	84	93	70	9	11	11	5
ENSMUSG00000019804	152	147	302	305	31	24	90	65
ENSMUSG00000019806	126	96	78	237	33	42	8	53
ENSMUSG00000019808	97	65	94	99	12	14	2	5
ENSMUSG00000019809	270	226	251	276	52	61	23	25
ENSMUSG00000019810	239	138	210	317	23	8	26	32
ENSMUSG00000019813	91	169	143	78	27	13	8	9
ENSMUSG00000019814	183	146	140	236	17	14	13	17
ENSMUSG00000019815	9	20	19	8	4	2	2	2
ENSMUSG00000019817	282	475	323	289	72	131	17	52
ENSMUSG00000019818	15	13	19	33	1	3	6	0
ENSMUSG00000019820	338	414	740	621	74	124	11	42
ENSMUSG00000019822	25	45	42	13	5	4	6	2
ENSMUSG00000019823	170	64	254	117	21	19	23	30
ENSMUSG00000019826	220	171	195	141	46	35	32	59
ENSMUSG00000019828	180	141	394	413	13	11	18	40
ENSMUSG00000019831	21	39	31	37	5	0	4	1
ENSMUSG00000019832	58	55	51	44	6	9	5	8
ENSMUSG00000019834	773	403	524	871	47	48	54	25
ENSMUSG00000019836	355	190	233	157	17	52	18	23
ENSMUSG00000019837	63	85	69	58	7	3	3	5
ENSMUSG00000019838	43	84	57	46	8	8	21	10
ENSMUSG00000019841	152	181	153	162	24	11	16	16
ENSMUSG00000019842	184	150	166	166	17	20	24	30
ENSMUSG00000019843	128	416	390	201	101	104	93	159
ENSMUSG00000019845	361	585	551	267	166	115	56	52
ENSMUSG00000019846	23	53	31	32	7	0	4	5
ENSMUSG00000019848	20	39	40	21	3	3	5	2
ENSMUSG00000019849	12	8	34	11	2	1	1	1
ENSMUSG00000019850	38	33	51	46	6	24	8	3
ENSMUSG00000019851	15	22	18	18	1	2	1	0
ENSMUSG00000019852	25	47	62	50	5	5	7	15
ENSMUSG00000019853	24	12	6	19	5	3	3	4
ENSMUSG00000019854	305	241	295	248	19	25	21	14
ENSMUSG00000019856	90	174	79	70	26	14	16	12
ENSMUSG00000019857	211	155	159	132	42	49	166	83
ENSMUSG00000019861	18	10	17	24	2	3	2	2
ENSMUSG00000019863	68	77	71	58	12	25	21	25
ENSMUSG00000019864	335	344	371	463	19	21	30	24
ENSMUSG00000019865	581	907	713	741	94	88	74	83
ENSMUSG00000019866	289	402	559	316	13	26	45	38
ENSMUSG00000019867	153	151	256	169	23	11	14	9
ENSMUSG00000019868	285	268	486	478	37	58	26	24
ENSMUSG00000019872	26	39	39	31	9	5	2	1
ENSMUSG00000019873	627	865	630	719	291	281	194	226
ENSMUSG00000019874	71	62	94	79	14	17	42	23
ENSMUSG00000019876	316	200	201	421	78	22	90	92
ENSMUSG00000019877	19	30	9	5	3	2	4	3
ENSMUSG00000019878	790	646	436	741	118	70	114	48
ENSMUSG00000019880	75	70	45	89	7	7	12	8
ENSMUSG00000019883	59	77	102	55	24	10	4	17
ENSMUSG00000019888	177	92	152	180	28	13	55	44
ENSMUSG00000019889	58	72	82	142	15	15	10	13
ENSMUSG00000019890	36	77	66	54	13	14	26	16
ENSMUSG00000019891	744	513	645	688	41	65	153	143
ENSMUSG00000019892	58	67	66	94	14	4	8	11
ENSMUSG00000019893	136	108	112	103	34	82	56	32
ENSMUSG00000019894	230	119	264	402	21	25	62	60
ENSMUSG00000019897	43	37	55	22	7	1	3	9
ENSMUSG00000019899	41	54	89	65	9	6	10	15
ENSMUSG00000019900	146	106	116	86	12	21	12	21
ENSMUSG00000019905	999	733	845	1183	119	89	133	94
ENSMUSG00000019906	19	22	60	38	4	3	10	10
ENSMUSG00000019907	104	67	69	28	3	13	9	6
ENSMUSG00000019909	89	73	67	88	17	19	10	5
ENSMUSG00000019913	751	613	1021	1152	142	149	209	169
ENSMUSG00000019916	180	313	155	116	15	20	19	8
ENSMUSG00000019917	129	98	88	71	12	9	6	11
ENSMUSG00000019920	38	41	32	45	5	7	1	9
ENSMUSG00000019923	128	186	202	125	15	5	4	12
ENSMUSG00000019927	150	183	201	93	4	7	13	10
ENSMUSG00000019929	298	359	322	579	80	97	48	63
ENSMUSG00000019932	226	189	225	73	19	17	26	43
ENSMUSG00000019933	315	405	348	283	19	30	26	30
ENSMUSG00000019935	14	18	17	18	0	2	2	5
ENSMUSG00000019936	50	73	36	75	14	10	8	6
ENSMUSG00000019942	373	560	304	429	30	12	72	67
ENSMUSG00000019943	111	123	148	173	15	25	13	33
ENSMUSG00000019944	82	177	134	141	24	22	14	17
ENSMUSG00000019945	93	65	38	22	4	9	7	6
ENSMUSG00000019947	113	147	41	69	17	17	2	1
ENSMUSG00000019948	262	437	261	362	58	55	39	64
ENSMUSG00000019951	203	191	103	56	19	30	4	1
ENSMUSG00000019952	232	143	279	153	68	39	36	38
ENSMUSG00000019960	89	145	146	118	23	9	25	12
ENSMUSG00000019961	83	82	135	94	9	12	14	6
ENSMUSG00000019966	75	69	86	30	10	11	20	45
ENSMUSG00000019969	27	19	44	29	3	6	5	7
ENSMUSG00000019970	82	119	74	77	3	1	11	13
ENSMUSG00000019971	52	42	30	44	6	8	2	6
ENSMUSG00000019975	210	85	166	218	26	15	27	17
ENSMUSG00000019977	90	95	160	167	5	8	25	36
ENSMUSG00000019978	397	199	174	384	33	11	27	34
ENSMUSG00000019979	35	74	132	208	7	4	4	13
ENSMUSG00000019982	97	94	162	178	24	29	11	17
ENSMUSG00000019984	16	17	14	22	3	0	0	4
ENSMUSG00000019986	135	84	84	101	16	9	14	10
ENSMUSG00000019987	42	38	40	46	0	1	2	4
ENSMUSG00000019988	379	308	625	447	96	68	16	26
ENSMUSG00000019989	40	30	14	32	5	4	4	4
ENSMUSG00000019990	54	31	93	69	5	4	2	11
ENSMUSG00000019992	51	44	70	77	8	11	6	0
ENSMUSG00000019996	25	26	12	12	0	2	1	0
ENSMUSG00000019997	268	153	167	205	46	72	32	44
ENSMUSG00000019998	98	97	70	59	12	9	5	5
ENSMUSG00000020000	182	277	99	122	32	29	27	28
ENSMUSG00000020003	96	111	130	88	25	28	46	31
ENSMUSG00000020007	122	71	104	80	4	10	2	5
ENSMUSG00000020009	217	122	269	238	8	16	14	19
ENSMUSG00000020010	449	237	313	249	25	20	26	21
ENSMUSG00000020014	288	277	224	304	21	23	18	37
ENSMUSG00000020015	51	49	71	62	3	0	6	1
ENSMUSG00000020017	56	44	86	33	8	1	4	5
ENSMUSG00000020018	46	43	19	19	5	0	2	4
ENSMUSG00000020019	185	79	74	55	23	23	14	15
ENSMUSG00000020020	59	59	67	81	9	24	35	21
ENSMUSG00000020021	73	40	147	66	7	8	23	12
ENSMUSG00000020022	117	132	102	61	12	8	3	6
ENSMUSG00000020023	67	76	96	130	6	2	2	5
ENSMUSG00000020024	409	572	972	631	55	78	81	110
ENSMUSG00000020027	35	39	33	43	5	1	2	1
ENSMUSG00000020029	84	65	82	150	10	13	9	10
ENSMUSG00000020032	62	30	86	44	3	6	6	7
ENSMUSG00000020033	143	187	209	76	44	14	22	26
ENSMUSG00000020034	64	52	27	24	2	4	1	1
ENSMUSG00000020037	155	212	123	90	12	8	6	3
ENSMUSG00000020038	74	121	218	143	5	4	11	9
ENSMUSG00000020042	194	236	247	332	33	40	41	61
ENSMUSG00000020044	200	257	241	116	31	42	62	26
ENSMUSG00000020048	16	18	20	15	0	6	0	1
ENSMUSG00000020051	94	95	71	94	3	2	2	2
ENSMUSG00000020052	62	61	45	101	17	22	22	42
ENSMUSG00000020053	385	257	300	376	55	31	53	60
ENSMUSG00000020056	34	30	27	20	8	2	3	2
ENSMUSG00000020057	99	134	179	160	35	15	36	35
ENSMUSG00000020059	73	98	105	115	1	0	3	1
ENSMUSG00000020061	656	513	460	472	69	77	57	59
ENSMUSG00000020062	83	115	76	29	10	6	8	4
ENSMUSG00000020063	26	37	65	67	9	4	1	3
ENSMUSG00000020064	22	29	37	40	2	2	0	5
ENSMUSG00000020067	105	59	35	89	7	9	6	8
ENSMUSG00000020069	411	254	280	478	24	34	34	65
ENSMUSG00000020070	220	229	95	109	45	27	10	21
ENSMUSG00000020072	89	103	98	116	11	33	39	46
ENSMUSG00000020074	156	145	92	206	64	27	27	50
ENSMUSG00000020075	83	83	77	111	13	4	18	15
ENSMUSG00000020076	104	144	183	157	23	28	39	19
ENSMUSG00000020077	166	205	318	189	14	9	8	22
ENSMUSG00000020078	461	477	464	603	41	57	29	89
ENSMUSG00000020079	312	383	373	344	66	37	41	50
ENSMUSG00000020080	75	103	87	89	7	12	6	7
ENSMUSG00000020081	147	186	99	130	33	41	7	12
ENSMUSG00000020083	192	227	275	227	41	37	72	79
ENSMUSG00000020085	106	120	344	390	39	25	72	63
ENSMUSG00000020086	476	510	882	678	67	67	45	74
ENSMUSG00000020087	81	67	182	91	16	45	15	17
ENSMUSG00000020088	93	64	54	63	4	7	0	4
ENSMUSG00000020089	92	81	28	112	9	6	9	16
ENSMUSG00000020090	187	122	124	139	20	28	38	29
ENSMUSG00000020091	88	70	129	118	9	4	3	6
ENSMUSG00000020092	23	42	18	23	9	3	0	2
ENSMUSG00000020096	154	123	144	93	40	13	5	34
ENSMUSG00000020097	285	105	124	100	20	12	14	20
ENSMUSG00000020098	233	143	120	328	21	19	57	59
ENSMUSG00000020099	164	141	126	102	11	19	16	23
ENSMUSG00000020100	485	490	218	256	58	53	26	26
ENSMUSG00000020101	220	262	255	384	18	31	21	26
ENSMUSG00000020102	36	42	40	14	6	8	5	8
ENSMUSG00000020105	95	58	96	82	11	5	13	7
ENSMUSG00000020107	510	757	596	688	142	119	101	97
ENSMUSG00000020108	140	255	322	186	16	19	18	14
ENSMUSG00000020109	181	107	154	137	17	8	15	18
ENSMUSG00000020111	110	73	93	117	5	10	10	11
ENSMUSG00000020114	55	46	39	68	3	2	3	7
ENSMUSG00000020115	151	231	84	262	14	15	17	29
ENSMUSG00000020116	112	181	243	119	30	19	31	17
ENSMUSG00000020120	61	59	78	85	8	10	5	10
ENSMUSG00000020121	369	405	568	514	79	28	52	104
ENSMUSG00000020122	159	144	342	306	31	22	34	33
ENSMUSG00000020123	22	33	19	22	2	7	2	0
ENSMUSG00000020124	217	64	90	76	22	36	13	2
ENSMUSG00000020125	301	215	271	252	21	37	32	19
ENSMUSG00000020128	56	29	26	39	3	10	3	7
ENSMUSG00000020130	81	84	83	93	16	10	3	14
ENSMUSG00000020131	50	47	15	39	4	3	4	4
ENSMUSG00000020132	89	118	108	77	3	1	1	5
ENSMUSG00000020133	32	34	61	62	6	3	1	4
ENSMUSG00000020134	233	195	177	213	31	35	60	41
ENSMUSG00000020135	428	410	275	324	38	43	143	123
ENSMUSG00000020137	88	78	48	37	8	8	3	5
ENSMUSG00000020140	91	112	39	91	15	20	48	35
ENSMUSG00000020142	476	377	291	327	48	54	38	63
ENSMUSG00000020143	61	89	180	188	4	7	2	8
ENSMUSG00000020149	31	26	19	30	7	1	0	11
