GeneID	RNA.WT1	RNA.WT2	RNA.KO1	RNA.KO2	RPF.WT1	RPF.WT2	RPF.KO1	RPF.KO2
ENSG00000225122	0	0	0	0				
ENSG00000225123	0	1	0	0				
ENSG00000225124	0	0	0	0				
ENSG00000225125	0	0	4	1				
ENSG00000225126	0	0	0	0				
ENSG00000225127	0	0	1	0				
ENSG00000225128	0	0	0	0				
ENSG00000225129	0	0	0	0				
ENSG00000225131	1	0	0	0				
ENSG00000225133	0	0	0	0				
ENSG00000225136	0	0	0	0				
ENSG00000225137	8	5	10	10				
ENSG00000225138	357	303	202	296				
ENSG00000225140	1	1	0	0				
ENSG00000225142	0	0	0	0				
ENSG00000225144	0	0	0	0				
ENSG00000225146	0	1	1	0				
ENSG00000225147	0	0	0	0				
ENSG00000225148	0	0	0	0				
ENSG00000225151	152	152	125	133				
ENSG00000225152	0	0	0	0				
ENSG00000225154	0	0	0	0				
ENSG00000225155	0	0	0	0				
ENSG00000225156	0	0	0	0				
ENSG00000225158	0	0	0	0				
ENSG00000225159	9	8	7	16				
ENSG00000225163	1	1	1	0				
ENSG00000225165	0	0	0	0				
ENSG00000225166	0	1	0	0				
ENSG00000225167	0	0	0	0				
ENSG00000225169	0	0	0	0				
ENSG00000225170	0	0	0	0				
ENSG00000225171	0	2	0	0				
ENSG00000225172	0	0	0	0				
ENSG00000225173	17	15	12	5				
ENSG00000225174	0	0	0	0				
ENSG00000225175	0	0	0	0				
ENSG00000225176	0	0	0	0				
ENSG00000225177	72	61	67	96				
ENSG00000225178	534	602	419	538				
ENSG00000225179	0	0	0	0				
ENSG00000225180	0	3	0	0	0	1	0	0
ENSG00000225181	0	0	0	0				
ENSG00000225182	0	0	0	0				
ENSG00000225183	0	0	0	0				
ENSG00000225185	0	0	0	0				
ENSG00000225187	0	0	0	0				
ENSG00000225189	0	0	0	0				
ENSG00000225190	677	676	714	768	11	14	2	10
ENSG00000225191	0	0	0	0				
ENSG00000225192	0	0	0	0				
ENSG00000225193	0	0	0	0				
ENSG00000225194	0	0	0	0				
ENSG00000225195	0	0	1	0				
ENSG00000225196	0	0	0	0				
ENSG00000225198	0	0	0	0				
ENSG00000225200	1	3	0	2				
ENSG00000225203	0	0	0	0				
ENSG00000225205	1	1	4	1				
ENSG00000225206	0	0	0	0				
ENSG00000225208	0	0	0	0				
ENSG00000225209	0	0	0	0				
ENSG00000225210	72	107	99	120				
ENSG00000225212	0	0	0	0				
ENSG00000225213	0	0	3	2				
ENSG00000225214	0	0	0	0				
ENSG00000225215	0	0	0	0				
ENSG00000225216	0	0	0	0				
ENSG00000225217	0	0	0	0				
ENSG00000225218	11	20	13	9				
ENSG00000225221	0	0	0	0				
ENSG00000225222	0	0	0	0				
ENSG00000225224	0	1	1	0				
ENSG00000225225	0	0	0	0				
ENSG00000225226	0	0	0	0				
ENSG00000225230	0	1	0	2				
ENSG00000225231	0	0	0	0				
ENSG00000225233	0	2	0	0				
ENSG00000225234	19	12	12	9				
ENSG00000225235	0	0	0	0				
ENSG00000225236	0	0	0	0				
ENSG00000225238	0	0	0	0				
ENSG00000225239	0	0	0	0				
ENSG00000225240	1	0	0	0				
ENSG00000225242	0	0	0	0				
ENSG00000225243	0	0	0	0				
ENSG00000225244	0	0	0	0				
ENSG00000225246	0	0	0	0				
ENSG00000225249	0	0	0	0				
ENSG00000225251	0	0	0	0				
ENSG00000225253	0	0	0	0				
ENSG00000225254	0	0	0	0				
ENSG00000225255	0	0	0	0				
ENSG00000225256	0	0	0	0				
ENSG00000225258	0	0	0	0				
ENSG00000225259	4	1	9	9				
ENSG00000225263	0	0	0	0				
ENSG00000225264	19	17	20	15				
ENSG00000225265	9	9	14	17				
ENSG00000225267	0	0	0	0				
ENSG00000225269	0	1	2	4				
ENSG00000225270	0	0	0	0				
ENSG00000225271	0	0	0	0				
ENSG00000225272	0	0	0	0				
ENSG00000225275	0	0	0	0				
ENSG00000225276	0	0	0	0				
ENSG00000225279	1	0	0	0				
ENSG00000225280	15	4	4	14				
ENSG00000225282	0	3	5	1				
ENSG00000225284	2	0	0	0				
ENSG00000225285	34	12	18	22				
ENSG00000225286	0	0	0	0				
ENSG00000225287	0	0	0	0				
ENSG00000225289	0	0	0	0				
ENSG00000225292	2	3	2	2				
ENSG00000225293	0	0	0	0				
ENSG00000225294	0	0	0	0				
ENSG00000225295	0	0	0	0				
ENSG00000225297	0	0	0	0				
ENSG00000225298	0	0	0	0				
ENSG00000225299	0	0	0	0				
ENSG00000225300	0	0	0	1				
ENSG00000225303	0	0	0	0				
ENSG00000225304	0	0	0	0				
ENSG00000225308	0	0	0	0				
ENSG00000225310	0	0	0	0				
ENSG00000225311	5	0	1	0				
ENSG00000225313	40	41	21	43				
ENSG00000225314	0	0	0	0				
ENSG00000225315	0	0	0	0				
ENSG00000225316	0	0	3	0				
ENSG00000225321	0	0	0	0				
ENSG00000225323	0	0	0	0				
ENSG00000225325	0	0	0	0				
ENSG00000225326	0	0	0	0				
ENSG00000225327	0	0	0	0	0	0	0	0
ENSG00000225328	0	0	0	0				
ENSG00000225329	0	0	0	0				
ENSG00000225330	0	0	0	0				
ENSG00000225331	0	2	0	0				
ENSG00000225333	0	0	0	0				
ENSG00000225334	0	0	0	0				
ENSG00000225335	59	51	59	65				
ENSG00000225336	0	0	0	0				
ENSG00000225337	0	0	0	0				
ENSG00000225338	0	0	0	2				
ENSG00000225339	3	0	1	7				
ENSG00000225341	0	0	0	0				
ENSG00000225342	0	0	0	2				
ENSG00000225343	0	0	0	0				
ENSG00000225344	0	0	0	0				
ENSG00000225345	0	1	0	0				
ENSG00000225347	0	0	0	0				
ENSG00000225349	0	0	1	0				
ENSG00000225350	0	0	0	0				
ENSG00000225352	0	0	0	0				
ENSG00000225354	2	0	0	0				
ENSG00000225355	0	0	0	0				
ENSG00000225356	0	0	0	0				
ENSG00000225357	2	1	0	1				
ENSG00000225358	0	0	0	0				
ENSG00000225359	0	0	0	0				
ENSG00000225360	0	0	0	0				
ENSG00000225361	20	19	20	28				
ENSG00000225362	0	0	0	0	0	0	0	0
ENSG00000225364	0	0	0	0				
ENSG00000225365	0	0	0	0				
ENSG00000225366	0	0	0	0				
ENSG00000225369	0	0	0	0				
ENSG00000225370	0	0	0	0				
ENSG00000225371	0	6	0	0				
ENSG00000225376	0	0	0	0				
ENSG00000225377	19	17	4	15				
ENSG00000225378	0	0	0	0				
ENSG00000225380	0	0	0	0				
ENSG00000225381	0	0	0	0				
ENSG00000225383	0	0	0	0				
ENSG00000225384	0	0	0	0				
ENSG00000225385	0	0	0	0				
ENSG00000225386	0	0	0	0				
ENSG00000225387	0	0	0	0				
ENSG00000225391	0	0	0	0				
ENSG00000225392	0	0	0	0				
ENSG00000225393	0	0	0	0				
ENSG00000225394	0	0	0	0				
ENSG00000225396	0	0	0	0	0	0	0	0
ENSG00000225397	0	0	0	0				
ENSG00000225398	0	0	0	0				
ENSG00000225399	0	1	0	2				
ENSG00000225400	0	0	0	1				
ENSG00000225401	0	0	0	0				
ENSG00000225402	0	0	0	0				
ENSG00000225404	0	0	0	0				
ENSG00000225405	0	0	0	1				
ENSG00000225406	0	0	0	1				
ENSG00000225407	0	0	0	0				
ENSG00000225408	0	0	1	0				
ENSG00000225411	2	0	1	0				
ENSG00000225413	0	0	0	0				
ENSG00000225415	0	0	0	0				
ENSG00000225416	0	0	0	0				
ENSG00000225417	0	0	0	0				
ENSG00000225418	0	0	0	0				
ENSG00000225419	0	0	0	0				
ENSG00000225420	1	0	0	0				
ENSG00000225421	0	0	0	0				
ENSG00000225422	0	1	1	5				
ENSG00000225423	0	0	0	0				
ENSG00000225424	0	0	0	0				
ENSG00000225427	0	0	0	0				
ENSG00000225428	0	0	0	0				
ENSG00000225431	2	2	1	1				
ENSG00000225433	0	0	0	0				
ENSG00000225434	5	1	2	5				
ENSG00000225437	0	0	0	0				
ENSG00000225438	0	0	0	0				
ENSG00000225439	78	78	110	135				
ENSG00000225442	0	1	0	0				
ENSG00000225443	0	0	0	0				
ENSG00000225444	0	0	0	0				
ENSG00000225446	5	4	15	14				
ENSG00000225447	0	0	0	0				
ENSG00000225448	1	2	3	2				
ENSG00000225449	0	0	1	0				
ENSG00000225450	0	0	0	0				
ENSG00000225451	0	0	0	0				
ENSG00000225455	0	0	0	0				
ENSG00000225457	0	0	0	0				
ENSG00000225458	0	0	0	0				
ENSG00000225460	0	0	0	0				
ENSG00000225462	0	0	0	0				
ENSG00000225463	0	0	0	0				
ENSG00000225465	0	1	0	0				
ENSG00000225466	0	0	0	0				
ENSG00000225469	0	0	0	0				
ENSG00000225470	45	49	47	57				
ENSG00000225471	0	0	0	0				
ENSG00000225472	1	0	0	0				
ENSG00000225473	0	0	0	0				
ENSG00000225475	1	0	0	0				
ENSG00000225476	0	0	0	0				
ENSG00000225477	0	0	0	0				
ENSG00000225478	0	0	0	0				
ENSG00000225479	0	0	0	0				
ENSG00000225480	0	0	0	0				
ENSG00000225482	0	0	0	0				
ENSG00000225483	0	0	0	0				
ENSG00000225484	283	321	372	378				
ENSG00000225486	0	0	0	0				
ENSG00000225487	0	0	0	0				
ENSG00000225488	0	0	0	0				
ENSG00000225489	1	3	2	0				
ENSG00000225491	0	0	0	0				
ENSG00000225492	2	0	0	0				
ENSG00000225493	0	0	1	1				
ENSG00000225496	0	0	0	0				
ENSG00000225497	0	0	0	0				
ENSG00000225498	0	0	0	0				
ENSG00000225499	0	0	0	0				
ENSG00000225501	0	0	0	0				
ENSG00000225502	0	0	0	0				
ENSG00000225505	0	0	0	0				
ENSG00000225506	1	0	4	1				
ENSG00000225507	19	22	27	41				
ENSG00000225508	0	0	0	0				
ENSG00000225509	0	0	0	0				
ENSG00000225510	0	0	0	0				
ENSG00000225511	0	0	0	0				
ENSG00000225513	2	1	2	0				
ENSG00000225514	0	0	0	0				
ENSG00000225516	0	0	0	0				
ENSG00000225518	25	28	13	8				
ENSG00000225519	0	0	0	0				
ENSG00000225521	0	0	4	0				
ENSG00000225522	0	0	0	0				
ENSG00000225523	0	0	0	0	0	0	0	0
ENSG00000225526	12	15	8	6	0	1	0	0
ENSG00000225527	1	0	1	1				
ENSG00000225528	0	0	0	0	0	0	2	3
ENSG00000225530	1	0	0	1				
ENSG00000225531	0	0	0	0				
ENSG00000225532	0	0	0	0				
ENSG00000225533	2	0	0	3				
ENSG00000225535	0	0	0	0				
ENSG00000225536	0	1	1	2				
ENSG00000225537	0	0	0	0				
ENSG00000225538	0	0	0	0				
ENSG00000225539	0	0	0	0				
ENSG00000225542	0	0	0	0				
ENSG00000225544	1	0	1	0				
ENSG00000225545	0	0	0	0				
ENSG00000225546	7	4	1	1				
ENSG00000225548	1	0	0	0				
ENSG00000225549	0	0	0	0				
ENSG00000225551	0	0	0	0				
ENSG00000225552	0	0	0	0				
ENSG00000225555	3	4	0	0				
ENSG00000225556	0	0	0	0	0	0	0	0
ENSG00000225557	0	0	0	0				
ENSG00000225558	0	0	0	0				
ENSG00000225559	0	0	0	0				
ENSG00000225560	0	0	0	0				
ENSG00000225561	0	0	0	0				
ENSG00000225563	0	0	0	0				
ENSG00000225564	0	0	0	0				
ENSG00000225568	0	0	3	1				
ENSG00000225569	0	0	0	0				
ENSG00000225570	0	0	0	0				
ENSG00000225572	0	0	1	2				
ENSG00000225573	0	1	4	6				
ENSG00000225574	0	0	0	0				
ENSG00000225578	3	4	4	8				
ENSG00000225579	0	0	0	0				
ENSG00000225580	4	2	1	4				
ENSG00000225581	0	0	0	0				
ENSG00000225582	0	0	0	0				
ENSG00000225583	0	0	0	0				
ENSG00000225585	0	0	0	0				
ENSG00000225588	0	0	0	0				
ENSG00000225591	0	0	0	0				
ENSG00000225594	0	0	0	0				
ENSG00000225595	1	0	0	0				
ENSG00000225598	0	0	0	0				
ENSG00000225602	0	0	0	0				
ENSG00000225603	0	0	0	0				
ENSG00000225605	0	0	0	0				
ENSG00000225606	0	2	0	0				
ENSG00000225609	0	0	0	0				
ENSG00000225610	0	0	0	0				
ENSG00000225611	1	0	0	0				
ENSG00000225612	0	0	0	0				
ENSG00000225613	0	0	0	0				
ENSG00000225614	0	0	1	0	0	1	0	0
ENSG00000225615	0	0	0	0				
ENSG00000225616	0	0	0	0				
ENSG00000225619	0	0	0	0				
ENSG00000225620	0	0	0	0				
ENSG00000225622	0	0	0	0				
ENSG00000225623	0	0	0	0				
ENSG00000225624	0	0	0	0				
ENSG00000225625	0	0	0	2				
ENSG00000225626	0	0	0	2				
ENSG00000225630	141	145	163	200				
ENSG00000225632	0	0	0	0				
ENSG00000225636	0	0	0	0				
ENSG00000225637	0	0	0	0				
ENSG00000225638	0	0	0	0				
ENSG00000225639	0	0	0	0				
ENSG00000225640	0	0	0	0				
ENSG00000225642	0	0	0	0				
ENSG00000225643	2	0	0	1				
ENSG00000225644	0	0	0	0				
ENSG00000225647	0	0	0	0				
ENSG00000225648	549	463	445	529				
ENSG00000225649	0	0	0	0				
ENSG00000225650	1	0	0	0				
ENSG00000225652	0	0	0	0				
ENSG00000225653	0	0	0	0				
ENSG00000225655	0	0	0	0				
ENSG00000225656	0	0	0	0				
ENSG00000225657	0	0	0	0				
ENSG00000225658	1	0	0	0				
ENSG00000225660	0	0	0	0				
ENSG00000225661	0	0	0	0				
ENSG00000225661.7_PAR_Y	0	0	0	0				
ENSG00000225662	0	0	0	0				
ENSG00000225663	769	753	669	799	31	27	13	12
ENSG00000225664	0	0	0	0				
ENSG00000225665	0	0	0	0				
ENSG00000225669	0	0	0	0				
ENSG00000225670	0	0	0	0				
ENSG00000225671	0	0	0	0				
ENSG00000225672	0	0	0	0				
ENSG00000225673	0	0	0	0				
ENSG00000225674	1	3	1	2				
ENSG00000225675	0	0	1	0				
ENSG00000225676	0	0	0	0				
ENSG00000225678	0	0	0	0				
ENSG00000225680	23	27	36	34				
ENSG00000225681	0	0	0	0				
ENSG00000225683	0	0	0	0				
ENSG00000225684	0	0	0	0				
ENSG00000225685	0	0	0	0				
ENSG00000225689	0	0	0	0				
ENSG00000225690	0	0	0	0				
ENSG00000225693	2	1	4	0				
ENSG00000225695	0	0	0	2				
ENSG00000225697	1206	1121	782	1025	890	1584	579	815
ENSG00000225698	0	0	0	0	0	0	0	0
ENSG00000225701	0	0	0	0				
ENSG00000225703	0	0	0	0				
ENSG00000225705	0	0	0	0				
ENSG00000225706	0	0	0	0				
ENSG00000225708	0	0	0	0				
ENSG00000225710	0	0	0	0				
ENSG00000225711	0	2	0	2				
ENSG00000225712	0	0	0	0				
ENSG00000225713	0	0	0	0				
ENSG00000225715	0	0	0	1				
ENSG00000225716	0	0	0	0				
ENSG00000225718	0	0	0	0				
ENSG00000225719	0	0	0	0				
ENSG00000225720	0	0	0	0				
ENSG00000225721	3	1	3	3				
ENSG00000225722	0	0	0	0				
ENSG00000225723	0	0	0	0				
ENSG00000225724	0	0	0	0				
ENSG00000225725	0	0	0	0				
ENSG00000225726	0	0	2	2				
ENSG00000225727	0	0	0	0				
ENSG00000225728	0	0	0	0				
ENSG00000225730	0	0	0	0				
ENSG00000225731	0	0	0	0				
ENSG00000225733	2499	2586	2243	2764				
ENSG00000225735	0	0	0	0				
ENSG00000225738	0	0	0	0				
ENSG00000225739	2	0	0	0				
ENSG00000225740	0	0	0	0				
ENSG00000225741	0	0	0	0				
ENSG00000225742	0	0	0	0				
ENSG00000225744	0	0	0	0				
ENSG00000225746	0	0	0	0				
ENSG00000225750	2	0	0	3				
ENSG00000225751	0	0	2	0				
ENSG00000225752	0	0	0	0				
ENSG00000225755	1	0	0	0				
ENSG00000225756	14	16	8	13				
ENSG00000225758	0	0	0	0				
ENSG00000225759	0	0	0	0				
ENSG00000225760	1	0	0	0				
ENSG00000225761	1	0	0	0				
ENSG00000225762	0	1	5	1				
ENSG00000225764	3	6	1	1				
ENSG00000225765	0	0	0	0				
ENSG00000225766	5	1	1	2				
ENSG00000225767	0	0	0	1				
ENSG00000225768	0	0	0	0				
ENSG00000225769	0	0	0	0				
ENSG00000225770	0	0	0	0				
ENSG00000225774	0	0	0	0				
ENSG00000225775	0	0	0	0				
ENSG00000225777	0	0	0	0				
ENSG00000225778	7	6	1	7				
ENSG00000225779	0	0	0	0				
ENSG00000225781	0	0	0	0	0	0	0	0
ENSG00000225783	6	3	5	6				
ENSG00000225785	0	0	0	0				
ENSG00000225787	0	0	0	0				
ENSG00000225790	0	8	2	1				
ENSG00000225791	130	125	115	159				
ENSG00000225792	1	2	0	1				
ENSG00000225793	6	9	0	9				
ENSG00000225794	0	0	0	0				
ENSG00000225795	0	0	3	0				
ENSG00000225796	0	0	0	0				
ENSG00000225797	0	0	0	0				
ENSG00000225798	0	0	0	0				
ENSG00000225801	0	0	0	0				
ENSG00000225802	0	0	0	0				
ENSG00000225803	0	0	0	0				
ENSG00000225805	1	0	1	0	0	0	0	0
ENSG00000225806	10	7	5	9				
ENSG00000225807	0	0	0	0				
ENSG00000225808	21	14	14	16				
ENSG00000225809	0	0	0	0				
ENSG00000225811	0	0	0	0				
ENSG00000225813	0	0	0	0				
ENSG00000225814	0	0	0	0				
ENSG00000225815	0	0	0	0				
ENSG00000225816	0	0	0	0				
ENSG00000225818	0	0	0	0				
ENSG00000225819	0	0	0	0				
ENSG00000225822	0	2	0	0				
ENSG00000225823	0	0	0	0				
ENSG00000225825	0	0	0	0	0	0	0	0
ENSG00000225826	0	0	0	0				
ENSG00000225827	0	0	0	0				
ENSG00000225828	58	27	36	61	0	1	0	2
ENSG00000225830	142	132	159	223	55	79	69	103
ENSG00000225831	0	0	0	0				
ENSG00000225832	0	0	0	0				
ENSG00000225833	0	0	0	0				
ENSG00000225836	1	0	0	0				
ENSG00000225839	0	0	0	0				
ENSG00000225840	0	0	0	0				
ENSG00000225842	0	0	0	0				
ENSG00000225843	0	0	0	0				
ENSG00000225846	0	0	0	0				
ENSG00000225849	0	0	0	0				
ENSG00000225850	6	6	10	3				
ENSG00000225851	0	0	0	0				
ENSG00000225854	7	7	4	4				
ENSG00000225855	77	63	50	96				
ENSG00000225856	0	0	0	0				
ENSG00000225857	2	2	0	1				
ENSG00000225858	1	0	0	0				
ENSG00000225864	0	0	0	0				
ENSG00000225867	0	0	0	0				
ENSG00000225868	0	0	0	0				
ENSG00000225869	0	0	0	0				
ENSG00000225870	0	0	0	0				
ENSG00000225871	3	0	2	0				
ENSG00000225872	13	1	11	9				
ENSG00000225873	45	50	35	58				
ENSG00000225876	0	0	0	0				
ENSG00000225877	0	0	0	0				
ENSG00000225878	0	0	0	0				
ENSG00000225879	0	0	0	0				
ENSG00000225880	28	34	21	32				
ENSG00000225881	0	0	0	0				
ENSG00000225882	0	0	0	0				
ENSG00000225883	3	0	0	0				
ENSG00000225884	0	0	0	0				
ENSG00000225885	1	0	0	0				
ENSG00000225886	0	6	0	0				
ENSG00000225889	0	0	0	0				
ENSG00000225891	5	0	1	2				
ENSG00000225893	0	0	0	3				
ENSG00000225895	0	0	0	0				
ENSG00000225896	0	0	0	0				
ENSG00000225898	0	0	0	0				
ENSG00000225899	2	0	0	0	0	0	0	0
ENSG00000225900	1	0	0	0				
ENSG00000225901	0	0	0	0				
ENSG00000225903	0	0	0	0				
ENSG00000225904	0	0	0	0				
ENSG00000225905	0	0	1	1				
ENSG00000225906	0	0	0	0				
ENSG00000225907	0	0	0	0				
ENSG00000225911	0	0	0	0				
ENSG00000225912	1	1	0	0				
ENSG00000225913	1	1	3	5				
ENSG00000225914	0	0	0	0				
ENSG00000225916	0	0	0	0				
ENSG00000225918	0	0	0	0				
ENSG00000225919	0	0	0	0				
ENSG00000225920	5	3	0	0				
ENSG00000225921	1440	1264	1378	1772	1775	3397	6100	10976
ENSG00000225922	0	0	0	0				
ENSG00000225923	0	0	0	0				
ENSG00000225924	0	0	0	0				
ENSG00000225925	0	0	0	0				
ENSG00000225928	0	0	0	1				
ENSG00000225929	0	0	0	0				
ENSG00000225930	0	0	0	0				
ENSG00000225931	0	0	0	0				
ENSG00000225932	14	9	9	13	0	0	0	0
ENSG00000225933	0	0	0	0				
ENSG00000225934	0	0	0	0				
ENSG00000225935	0	0	0	0				
ENSG00000225936	0	0	0	0				
ENSG00000225937	0	0	0	0				
ENSG00000225938	0	0	0	0				
ENSG00000225940	0	0	0	0	0	0	0	0
ENSG00000225942	0	0	0	0				
ENSG00000225943	0	0	0	0				
ENSG00000225944	0	0	0	0				
ENSG00000225945	0	1	0	0				
ENSG00000225947	0	0	0	0				
ENSG00000225948	0	0	0	0				
ENSG00000225949	0	0	0	0				
ENSG00000225950	4	4	1	2	1	0	0	0
ENSG00000225951	1	0	1	0				
ENSG00000225952	0	0	0	0				
ENSG00000225953	47	55	79	105				
ENSG00000225956	0	0	0	0				
ENSG00000225957	0	0	0	0				
ENSG00000225959	0	0	0	0				
ENSG00000225960	0	0	0	0				
ENSG00000225963	3	5	0	0				
ENSG00000225964	0	0	0	0				
ENSG00000225965	0	0	0	0				
ENSG00000225968	1	2	2	2	1	0	1	0
ENSG00000225969	2	4	0	0				
ENSG00000225970	0	0	0	0				
ENSG00000225971	0	0	0	0				
ENSG00000225972	1569	1544	2681	2630				
ENSG00000225973	132	150	173	182	35	93	45	113
ENSG00000225974	0	0	0	0				
ENSG00000225975	44	32	33	43				
ENSG00000225976	0	0	0	0				
ENSG00000225978	0	2	0	0				
ENSG00000225979	0	0	0	0				
ENSG00000225980	0	0	0	0				
ENSG00000225981	0	2	1	0				
ENSG00000225982	0	0	0	0				
ENSG00000225984	0	0	0	0				
ENSG00000225986	0	0	0	0				
ENSG00000225988	0	0	0	0				
ENSG00000225990	0	0	0	0				
ENSG00000225991	0	0	0	0				
ENSG00000225992	0	0	0	0				
ENSG00000225997	0	0	0	0	0	0	0	0
ENSG00000225999	0	0	0	0				
ENSG00000226002	16	17	10	9				
ENSG00000226003	0	0	0	0				
ENSG00000226004	0	0	0	0				
ENSG00000226005	3	0	2	1				
ENSG00000226007	0	0	6	0				
ENSG00000226008	0	0	0	0				
ENSG00000226009	2	3	1	0				
ENSG00000226010	0	0	0	0				
ENSG00000226011	0	0	0	0				
ENSG00000226012	0	0	0	0				
ENSG00000226013	0	0	0	0				
ENSG00000226014	0	0	0	0				
ENSG00000226015	22	32	31	44				
ENSG00000226016	0	0	0	0				
ENSG00000226017	0	0	0	0				
ENSG00000226020	0	0	0	0				
ENSG00000226022	0	0	0	0				
ENSG00000226023	0	0	0	0	0	0	0	0
ENSG00000226024	0	0	0	0				
ENSG00000226025	0	0	0	0				
ENSG00000226026	7	9	10	6				
ENSG00000226028	0	0	0	0				
ENSG00000226029	10	10	6	10				
ENSG00000226030	0	0	0	0				
ENSG00000226031	0	0	0	0				
ENSG00000226032	0	0	0	0				
ENSG00000226034	0	0	0	0				
ENSG00000226036	1	0	0	0				
ENSG00000226037	0	0	0	0				
ENSG00000226038	0	0	0	0				
ENSG00000226040	0	0	0	0				
ENSG00000226041	0	0	0	0				
ENSG00000226042	0	0	0	0				
ENSG00000226043	8	12	15	23				
ENSG00000226045	1	0	2	1				
ENSG00000226046	0	0	0	0				
ENSG00000226047	0	0	0	0				
ENSG00000226048	0	0	0	0				
ENSG00000226049	4	2	5	5				
ENSG00000226051	0	0	0	0				
ENSG00000226053	0	0	0	0				
ENSG00000226054	6	5	1	5				
ENSG00000226055	2	2	2	8				
ENSG00000226056	0	0	0	0				
ENSG00000226057	52	38	38	58				
ENSG00000226058	0	0	0	0				
ENSG00000226059	0	0	0	0				
ENSG00000226061	0	0	0	0				
ENSG00000226063	0	3	0	0				
ENSG00000226064	0	0	0	0				
ENSG00000226065	0	0	0	0				
ENSG00000226066	0	0	0	0				
ENSG00000226067	118	113	65	98				
ENSG00000226068	0	0	0	1				
ENSG00000226070	0	0	0	0				
ENSG00000226072	0	0	1	0				
ENSG00000226074	0	0	0	0				
ENSG00000226075	0	0	0	0				
ENSG00000226078	0	0	0	0				
ENSG00000226079	0	0	0	0				
ENSG00000226080	0	0	0	0				
ENSG00000226081	0	0	0	0				
ENSG00000226082	0	0	0	0				
ENSG00000226083	0	0	0	0				
ENSG00000226084	20	24	55	43				
ENSG00000226085	117	142	172	203				
ENSG00000226086	0	0	0	0				
ENSG00000226087	0	0	0	0				
ENSG00000226088	2	0	1	2				
ENSG00000226089	0	0	0	0				
ENSG00000226091	0	1	0	1				
ENSG00000226092	0	0	0	0				
ENSG00000226093	0	0	0	0				
ENSG00000226094	0	0	0	0				
ENSG00000226096	0	0	0	0				
ENSG00000226097	0	0	0	0				
ENSG00000226098	0	0	0	0				
ENSG00000226101	0	0	0	1				
ENSG00000226102	0	0	0	0				
ENSG00000226107	5	1	0	0				
ENSG00000226108	0	0	0	0				
ENSG00000226110	0	0	0	0				
ENSG00000226112	0	0	0	0				
ENSG00000226113	0	0	0	0				
ENSG00000226114	0	2	2	0				
ENSG00000226115	0	0	0	0				
ENSG00000226116	0	0	0	0				
ENSG00000226117	0	0	0	0				
ENSG00000226118	0	0	0	0				
ENSG00000226119	0	0	0	0				
ENSG00000226121	6	13	8	3				
ENSG00000226122	0	0	0	0				
ENSG00000226124	28	33	43	30	11	20	41	47
ENSG00000226125	0	0	0	0				
ENSG00000226126	0	0	0	0				
ENSG00000226128	0	0	0	0				
ENSG00000226130	0	0	0	0				
ENSG00000226131	0	0	0	0				
ENSG00000226132	13	9	13	20				
ENSG00000226133	0	0	0	0				
ENSG00000226134	0	0	0	0				
ENSG00000226137	241	273	244	259				
ENSG00000226138	0	0	0	0				
ENSG00000226140	0	0	0	0				
ENSG00000226141	33	14	6	6				
ENSG00000226142	0	0	0	0				
ENSG00000226143	0	0	0	0				
ENSG00000226144	0	0	0	1				
ENSG00000226145	0	0	0	0				
ENSG00000226147	0	0	0	1				
ENSG00000226148	1	1	0	3				
ENSG00000226149	0	0	0	0				
ENSG00000226153	0	0	0	0				
ENSG00000226156	0	0	0	0				
ENSG00000226157	0	0	0	0				
ENSG00000226158	0	2	0	0				
ENSG00000226159	0	0	0	0				
ENSG00000226160	0	0	0	0				
ENSG00000226161	0	0	0	0				
ENSG00000226163	1	0	0	0				
ENSG00000226164	0	0	0	0				
ENSG00000226166	0	0	0	0				
ENSG00000226167	1	2	11	14				
ENSG00000226168	0	0	0	0				
ENSG00000226169	0	0	0	0				
ENSG00000226172	0	0	0	0				
ENSG00000226174	10	11	3	11	0	0	0	0
ENSG00000226179	5	0	0	1				
ENSG00000226179.6_PAR_Y	0	0	0	0				
ENSG00000226180	52	39	22	29				
ENSG00000226181	0	0	0	0				
ENSG00000226183	0	0	0	0				
ENSG00000226185	0	0	0	0				
ENSG00000226186	0	0	0	0				
ENSG00000226188	0	0	0	0				
ENSG00000226191	0	2	0	0				
ENSG00000226193	0	0	0	0				
ENSG00000226194	0	0	0	0				
ENSG00000226196	0	0	0	0				
ENSG00000226197	0	0	0	0				
ENSG00000226199	0	0	0	0				
ENSG00000226200	18	21	22	9				
ENSG00000226203	0	0	0	0				
ENSG00000226204	0	0	0	0				
ENSG00000226205	0	0	0	0				
ENSG00000226206	0	0	0	0				
ENSG00000226207	0	0	0	0				
ENSG00000226208	0	0	0	0				
ENSG00000226209	0	0	0	0				
ENSG00000226210	226	231	188	242				
ENSG00000226211	0	0	0	0				
ENSG00000226212	0	0	0	0				
ENSG00000226213	0	0	0	0				
ENSG00000226216	0	0	0	0				
ENSG00000226217	0	0	0	0				
ENSG00000226218	0	0	0	0				
ENSG00000226220	1	0	0	3				
ENSG00000226221	12	17	26	33				
ENSG00000226222	0	0	0	0				
ENSG00000226223	0	0	0	0				
ENSG00000226226	0	0	0	0				
ENSG00000226229	0	0	0	0				
ENSG00000226230	0	0	0	0				
ENSG00000226232	0	0	0	0				
ENSG00000226233	0	0	0	0				
ENSG00000226234	0	0	0	0				
